"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 24 11:53:39 GMT 2022","Thu Nov 24 11:53:44 GMT 2022","5046","tests","test_app_graphics","TestAppGraphics","","","test",""
"passed","Thu Nov 24 11:59:21 GMT 2022","Thu Nov 24 11:59:23 GMT 2022","1653","tests","test_sticky_nav","TestStickyNav","","","test_nav_on_scroll",""
"passed","Thu Nov 24 11:57:45 GMT 2022","Thu Nov 24 11:57:45 GMT 2022","580","tests","test_elements_page","TestElementsPage","","","test_radio_button",""
"passed","Thu Nov 24 11:55:23 GMT 2022","Thu Nov 24 11:55:24 GMT 2022","559","tests","test_elements_page","TestElementsPage","","","test_text_boxes",""
"passed","Thu Nov 24 11:56:10 GMT 2022","Thu Nov 24 11:56:11 GMT 2022","616","tests","test_elements_page","TestElementsPage","","","test_button",""
"passed","Thu Nov 24 11:56:56 GMT 2022","Thu Nov 24 11:56:57 GMT 2022","779","tests","test_elements_page","TestElementsPage","","","test_check_box",""
"passed","Thu Nov 24 11:54:36 GMT 2022","Thu Nov 24 11:54:38 GMT 2022","2254","tests","test_elements_page","TestElementsPage","","","test_title",""
"passed","Thu Nov 24 11:58:29 GMT 2022","Thu Nov 24 11:58:31 GMT 2022","2272","tests","test_sticky_nav","TestStickyNav","","","test_sticky_main",""
